datetime,pm2.5,pm10,tsp,temp,humidity,windspeed,winddir,sealevelpressure,visibility,precipitation,solarradiation,aqi,aqi_category
2017-03-16,27.99549,29.1009,30.93556,57.9,63.4,16.1,215.3,1015.9,3.7,0.0,241.1,84.0,Moderate
2017-03-17,20.7809,24.08141,34.10703,58.6,58.0,17.2,337.0,1014.4,3.9,0.0,206.2,69.0,Moderate
2017-03-18,17.985,19.13806,21.75049,54.2,68.4,11.4,161.7,1015.3,4.0,6.9,223.8,63.0,Moderate
2017-03-19,32.11422,35.4384,39.32992,55.6,71.0,15.0,214.3,1017.0,3.3,0.0,186.3,93.0,Moderate
2017-03-20,53.0404,83.92058,160.5565,55.4,74.9,12.8,139.1,1016.8,3.3,0.5,213.7,144.0,Unhealthy for Sensitive Groups
2017-03-21,68.62662,118.8219,230.8954,57.0,75.1,12.8,219.0,1017.8,3.0,0.0,242.9,158.0,Unhealthy
2017-03-22,62.82729,117.1705,254.0613,60.4,74.7,13.9,213.1,1017.0,3.3,0.0,201.5,155.0,Unhealthy
2017-03-23,51.44796,98.04446,209.2441,64.8,69.0,13.9,226.7,1017.0,3.4,0.0,186.2,140.0,Unhealthy for Sensitive Groups
2017-03-24,52.28473,103.7551,262.6857,65.1,73.4,15.0,219.2,1016.2,3.1,0.0,164.2,142.0,Unhealthy for Sensitive Groups
2017-03-25,46.56268,121.5961,313.6789,65.0,72.0,8.1,263.2,1017.0,3.7,15.5,234.9,128.0,Unhealthy for Sensitive Groups
2017-03-26,65.14625,150.0057,403.4426,66.9,75.1,15.0,210.3,1017.3,3.1,0.0,220.6,156.0,Unhealthy
2017-03-27,59.85556,153.2015,428.1047,67.8,74.7,11.4,216.9,1017.3,3.2,0.0,171.2,153.0,Unhealthy
2017-03-28,71.62319,160.2966,375.834,67.6,79.3,8.1,204.0,1017.4,2.6,0.0,180.1,159.0,Unhealthy
2017-03-29,60.79014,82.87285,124.9607,65.1,91.4,39.1,148.9,1015.2,2.1,4.3,91.7,154.0,Unhealthy
2017-03-30,59.47458,121.7428,327.1253,68.5,85.8,8.1,268.4,1014.0,2.6,5.6,140.1,153.0,Unhealthy
2017-03-31,54.45306,168.0338,552.3706,70.5,77.7,13.9,223.8,1016.5,3.5,0.0,135.2,148.0,Unhealthy for Sensitive Groups
2017-04-01,43.78833,120.0755,406.7606,68.0,77.2,15.0,216.6,1014.5,3.7,0.0,198.9,121.0,Unhealthy for Sensitive Groups
2017-04-02,40.72139,174.7399,574.3801,67.1,64.6,12.8,329.9,1012.5,4.4,6.4,240.5,114.0,Unhealthy for Sensitive Groups
2017-04-03,55.56109,223.5408,644.3935,66.4,62.4,12.8,49.2,1013.8,4.1,6.6,236.9,151.0,Unhealthy
2017-04-04,57.93535,191.8986,564.3029,67.8,69.0,10.3,261.3,1014.5,3.9,0.0,271.5,152.0,Unhealthy
2017-04-05,56.270725,245.949,695.9593500000001,68.8,73.5,9.2,271.7,1014.7,4.0,0.0,241.0,151.0,Unhealthy
2017-04-06,54.6061,299.9994,827.6158,70.4,65.9,13.9,291.5,1015.4,4.3,0.0,247.2,173.0,Unhealthy
2017-04-07,69.47858,315.2801,864.9938,71.2,54.5,13.9,319.8,1016.0,4.1,0.0,283.6,181.0,Unhealthy
2017-04-08,45.8791,235.1303,608.3038,68.3,54.7,10.3,313.8,1017.0,4.6,5.1,285.7,141.0,Unhealthy for Sensitive Groups
2017-04-09,72.45164,381.2031,946.374,68.4,44.6,10.3,300.8,1015.0,4.8,0.0,321.3,239.0,Very Unhealthy
2017-04-10,93.90847,474.6198,1240.336,66.3,42.8,15.0,193.3,1012.5,3.9,0.0,303.4,363.0,Hazardous
2017-04-11,115.3727,504.0275,1212.018,65.0,46.3,15.0,201.9,1013.0,2.8,0.0,316.8,182.0,Unhealthy
2017-04-12,125.6709,522.2948,1180.239,65.5,47.5,11.4,189.1,1016.1,2.6,0.0,308.9,418.0,Hazardous
2017-04-13,135.8306,605.2194,1324.353,66.6,52.3,9.2,223.7,1017.3,2.5,0.0,279.9,192.0,Unhealthy
2017-04-14,110.9211,423.7349,930.0953,68.4,57.2,13.9,240.7,1016.3,2.7,0.0,252.1,300.0,Very Unhealthy
2017-04-15,47.98053,170.3905,448.1068,63.6,69.7,16.1,106.0,1013.8,3.9,2.8,214.4,132.0,Unhealthy for Sensitive Groups
2017-04-16,59.52261,244.2086,723.3722,68.5,65.1,9.2,277.6,1014.0,4.0,0.0,264.4,153.0,Unhealthy
2017-04-17,60.78299,206.593,636.1407,69.3,68.6,9.2,233.5,1015.5,3.6,0.0,261.4,154.0,Unhealthy
2017-04-18,69.71903,254.8906,716.2907,71.3,67.6,9.2,200.3,1015.0,3.2,0.0,149.5,158.0,Unhealthy
2017-04-19,70.66896,213.9308,548.177,66.9,78.5,10.3,169.5,1013.4,3.2,0.8,132.7,159.0,Unhealthy
2017-04-20,54.69691,140.9897,341.3905,65.1,84.6,9.2,108.9,1012.3,3.2,1.8,105.7,148.0,Unhealthy for Sensitive Groups
2017-04-21,43.74906,128.2096,354.3511,69.1,82.0,8.1,176.2,1012.0,3.2,10.9,199.3,121.0,Unhealthy for Sensitive Groups
2017-04-22,41.71007,59.70766,98.28846,68.6,87.9,9.2,228.4,1011.7,2.9,12.7,163.8,116.0,Unhealthy for Sensitive Groups
2017-04-23,35.66467,78.64856,203.717,66.1,83.7,5.8,79.8,1012.4,4.2,12.2,179.6,101.0,Unhealthy for Sensitive Groups
2017-04-24,44.8977,190.6131,624.3525,69.2,71.6,9.2,293.6,1011.4,4.4,0.3,198.7,124.0,Unhealthy for Sensitive Groups
2017-04-25,62.38852,297.8119,871.7273,72.3,58.1,13.9,307.8,1011.3,4.5,0.0,284.9,172.0,Unhealthy
2017-04-26,66.86766,382.0137,968.141,71.1,47.8,11.4,285.1,1013.1,4.4,0.0,292.7,240.0,Very Unhealthy
2017-04-27,59.45043,320.5683,870.8891,71.1,45.8,11.4,257.0,1014.8,4.3,0.0,300.6,183.0,Unhealthy
2017-04-28,72.24835,314.9011,780.364,70.5,49.8,12.8,180.6,1014.4,3.7,0.0,303.1,181.0,Unhealthy
2017-04-29,68.6902,241.2377,565.037,67.0,63.7,16.1,23.7,1016.8,3.8,0.0,279.9,158.0,Unhealthy
2017-04-30,53.36932,192.7987,544.4675,67.5,64.9,11.4,322.1,1016.3,4.4,0.0,289.6,145.0,Unhealthy for Sensitive Groups
2017-05-01,53.84572,108.8943,260.3103,61.1,78.9,13.9,86.9,1017.7,4.4,14.5,276.9,146.0,Unhealthy for Sensitive Groups
2017-05-02,49.88436,164.3354,486.2226,65.5,67.2,11.4,264.0,1017.8,4.7,0.0,288.6,136.0,Unhealthy for Sensitive Groups
2017-05-03,54.84537,177.8419,512.9016,68.5,68.1,11.4,215.3,1017.4,4.1,0.0,239.4,149.0,Unhealthy for Sensitive Groups
2017-05-04,46.36257,117.1426,334.4994,67.1,71.1,13.9,17.1,1017.1,4.0,2.5,277.2,128.0,Unhealthy for Sensitive Groups
2017-05-05,45.58174,179.8068,518.3571,68.1,68.2,9.2,272.4,1015.9,4.8,10.7,294.1,126.0,Unhealthy for Sensitive Groups
2017-05-06,58.73276,146.1511,454.986,69.6,73.3,19.7,231.6,1016.8,3.5,0.0,256.7,153.0,Unhealthy
2017-05-07,62.03376,152.7422,401.1231,71.3,72.9,9.2,296.3,1016.7,3.1,0.1016,266.7,154.0,Unhealthy
2017-05-08,55.89984,143.9762,372.7172,71.5,75.8,9.2,115.2,1016.6,3.1,3.6,210.9,151.0,Unhealthy
2017-05-09,29.93542,89.21418,241.3801,66.4,80.0,9.2,92.8,1015.8,4.5,1.3,197.0,89.0,Moderate
2017-05-10,44.46067,141.0212,395.9144,68.9,71.3,8.1,194.2,1016.9,4.6,0.8,241.2,123.0,Unhealthy for Sensitive Groups
2017-05-11,52.69233,126.8184,336.2382,69.1,78.7,8.1,95.1,1016.9,4.0,3.6,230.3,143.0,Unhealthy for Sensitive Groups
2017-05-12,41.6664,99.83246,294.6941,71.3,79.6,8.1,241.8,1017.3,3.6,0.3,223.2,116.0,Unhealthy for Sensitive Groups
2017-05-13,32.34551,88.42535,272.9846,72.4,70.8,12.8,229.7,1014.4,4.7,0.1016,244.4,94.0,Moderate
2017-05-14,26.46594,49.51826,121.5876,71.3,79.3,11.4,125.6,1011.9,4.2,8.2042,240.4,81.0,Moderate
2017-05-15,30.84685,60.73785,144.6347,68.6,88.4,11.4,101.5,1010.8,3.8,40.9,211.2,90.0,Moderate
2017-05-16,36.31128,81.68945,207.6262,70.8,82.9,6.9,207.4,1010.8,3.5,3.6,165.7,103.0,Unhealthy for Sensitive Groups
2017-05-17,38.03847,119.2121,394.1311,70.6,77.6,17.9,202.7,1011.2,4.5,0.5,121.7,107.0,Unhealthy for Sensitive Groups
2017-05-18,36.56405,105.0238,339.2473,72.0,73.0,9.2,258.9,1012.1,4.7,0.0,245.2,104.0,Unhealthy for Sensitive Groups
2017-05-19,34.62637,107.9227,351.3802,74.4,68.7,10.3,282.3,1012.9,5.0,0.0,264.8,98.0,Moderate
2017-05-20,42.00258,129.0949,391.1483,74.7,64.7,13.9,288.6,1011.6,4.7,0.0,287.9,117.0,Unhealthy for Sensitive Groups
2017-05-21,48.41478,160.322,468.5426,75.5,66.1,11.4,336.2,1010.5,4.1,0.0,254.1,133.0,Unhealthy for Sensitive Groups
2017-05-22,32.58002,105.8927,317.873,75.0,64.7,13.9,309.7,1012.7,4.9,2.3,286.8,94.0,Moderate
2017-05-23,42.61119,144.2186,404.1529,77.0,59.4,13.9,294.4,1013.6,4.5,0.0,297.1,119.0,Unhealthy for Sensitive Groups
2017-05-24,48.72146,187.0315,519.924,74.1,67.3,13.9,190.4,1013.0,4.2,2.3,271.8,134.0,Unhealthy for Sensitive Groups
2017-05-25,48.00276,153.4301,444.817,73.8,69.8,15.0,200.0,1012.5,4.3,0.0,266.1,132.0,Unhealthy for Sensitive Groups
2017-05-26,46.06333,112.3321,339.427,69.9,82.4,11.4,95.0,1011.9,3.5,18.8,243.6,127.0,Unhealthy for Sensitive Groups
2017-05-27,42.50538,117.8285,343.15905,67.8,83.0,9.2,127.2,1012.5,4.5,7.6,128.0,118.0,Unhealthy for Sensitive Groups
2017-05-28,38.94743,123.3249,346.8911,70.9,76.7,8.1,134.8,1011.6,4.6,0.0,223.4,109.0,Unhealthy for Sensitive Groups
2017-05-29,43.92357,116.3117,333.6088,71.4,75.7,6.9,160.3,1010.5,4.3,0.0,262.4,122.0,Unhealthy for Sensitive Groups
2017-05-30,36.82849,65.75572,171.2315,69.0,84.9,10.3,245.6,1008.6,4.2,1.5,198.6,104.0,Unhealthy for Sensitive Groups
2017-05-31,31.20016,103.7216,345.9342,72.3,75.4,10.3,214.3,1010.1,4.8,0.0,243.8,91.0,Moderate
2017-06-01,29.73519,102.6591,323.0862,75.2,72.1,13.9,232.4,1010.0,4.7,10.9982,263.2,88.0,Moderate
2017-06-02,26.94406,93.97755,315.5287,75.5,69.4,15.0,245.7,1010.0,5.0,0.0,261.7,82.0,Moderate
2017-06-03,34.59561,126.5307,328.6378,74.9,67.1,6.9,113.9,1009.5,4.2,0.0,264.5,98.0,Moderate
2017-06-04,38.32656,133.6143,360.7772,78.3,68.7,11.4,240.2,1009.7,4.2,0.0,317.5,108.0,Unhealthy for Sensitive Groups
2017-06-05,41.49526,87.54576,231.2122,74.9,80.8,13.9,160.1,1011.0,3.8,6.1,262.8,116.0,Unhealthy for Sensitive Groups
2017-06-06,35.09453,120.1081,349.8908,73.5,77.3,12.8,212.6,1013.6,4.7,0.0,180.5,99.0,Moderate
2017-06-07,42.99931,141.9257,403.5861,73.8,78.0,10.3,187.1,1013.4,3.8,0.0,215.5,119.0,Unhealthy for Sensitive Groups
2017-06-08,42.60575,99.26535,270.7158,72.5,81.8,11.4,151.2,1012.0,4.0,7.1,201.5,118.0,Unhealthy for Sensitive Groups
2017-06-09,38.37217,110.9429,279.7101,72.6,83.6,12.8,117.6,1011.1,3.8,2.5908,237.7,108.0,Unhealthy for Sensitive Groups
2017-06-10,37.59115,117.1968,349.2104,74.6,78.3,12.8,203.4,1010.7,4.1,7.391399999999999,215.8,106.0,Unhealthy for Sensitive Groups
2017-06-11,38.60764,127.1875,394.3674,75.5,76.4,9.2,235.1,1009.2,4.1,32.2072,228.1,109.0,Unhealthy for Sensitive Groups
2017-06-12,32.63391,108.7462,367.717,76.4,74.0,11.4,268.0,1007.3,4.8,0.0,237.9,94.0,Moderate
2017-06-13,28.61587,115.8617,366.7147,77.1,64.8,12.8,272.8,1008.1,5.0,0.0,278.9,86.0,Moderate
2017-06-14,33.45445,122.8453,365.5372,76.1,72.1,12.8,210.2,1011.2,4.7,0.0,239.8,96.0,Moderate
2017-06-15,33.79209,122.9325,363.9143,75.0,75.2,8.1,185.7,1011.2,4.1,0.0,230.5,97.0,Moderate
2017-06-16,31.8043,107.3864,350.9363,72.8,80.0,9.2,220.7,1010.6,4.1,0.0,227.4,92.0,Moderate
2017-06-17,24.26998,77.33647,258.976,73.3,80.9,13.9,236.9,1009.8,4.9,0.3,231.6,77.0,Moderate
2017-06-18,31.43043,117.1641,369.1079,75.8,70.9,10.3,276.3,1008.0,4.7,0.0,262.1,92.0,Moderate
2017-06-19,38.64472,135.2319,384.5049,75.7,71.9,10.3,223.6,1007.5,4.5,3.9878,216.5,109.0,Unhealthy for Sensitive Groups
2017-06-20,36.60275,63.42258,134.67,72.2,85.2,8.1,226.3,1007.4,3.8,11.4,201.1,104.0,Unhealthy for Sensitive Groups
2017-06-21,23.5119,72.19756,220.4852,72.6,85.3,9.2,192.8,1008.0,4.6,6.6,124.7,75.0,Moderate
2017-06-22,21.48634,87.98868,301.2497,74.9,81.4,11.4,224.2,1008.5,4.7,5.8,181.4,71.0,Moderate
2017-06-23,23.2234,82.85469,280.9955,75.9,75.4,10.3,234.7,1009.1,4.7,0.0,213.4,74.0,Moderate
2017-06-24,14.39456,43.40544,151.8137,75.1,81.5,11.4,212.5,1008.5,4.8,10.0076,211.8,56.0,Moderate
2017-06-25,25.70331,137.8946,488.9474,74.1,82.1,12.8,192.5,1009.4,4.9,30.2,118.4,92.0,Moderate
2017-06-26,15.15458,55.28319,197.3206,75.2,82.6,15.0,212.1,1010.8,4.9,24.6,180.1,57.0,Moderate
2017-06-27,15.68819,52.44715,176.1814,75.6,82.3,11.4,169.3,1011.0,4.8,0.0,152.3,59.0,Moderate
2017-06-28,15.07031,47.29667,152.7275,75.0,84.6,12.8,163.4,1011.4,4.5,0.889,175.8,57.0,Moderate
2017-06-29,16.90065,73.00338,247.6957,75.4,81.3,10.3,244.8,1010.0,5.5,5.1,191.3,61.0,Moderate
2017-06-30,19.94826,89.7609,306.2294,75.0,84.3,10.3,225.5,1005.9,4.4,68.9864,155.2,68.0,Moderate
2017-07-01,19.18339,59.1373,203.1243,74.3,86.3,13.9,178.7,1006.5,4.4,1.5,120.8,66.0,Moderate
2017-07-02,16.2309,49.32931,160.7119,74.2,86.9,10.3,160.6,1007.2,4.5,1.0,105.4,60.0,Moderate
2017-07-03,19.68813,63.04045,219.778,75.3,85.2,9.2,176.7,1006.8,4.3,4.1,137.8,67.0,Moderate
2017-07-04,16.27939,37.13005,109.2681,74.1,89.3,11.4,177.9,1005.7,4.1,25.1,34.7,60.0,Moderate
2017-07-05,18.48376,42.99377,115.2083,72.7,91.4,12.8,164.4,1007.3,4.3,5.3,69.8,64.0,Moderate
2017-07-06,25.98973,69.04041,212.9986,73.9,88.9,11.4,164.7,1008.7,4.2,2.0,85.8,80.0,Moderate
2017-07-07,23.48965,104.2692,433.4102,76.8,81.1,12.8,209.9,1009.5,5.2,0.0,115.7,75.0,Moderate
2017-07-08,20.03383,67.70634,261.7284,75.3,84.3,16.1,198.4,1009.6,4.6,0.5,181.6,68.0,Moderate
2017-07-09,17.72028,61.02167,214.6706,73.6,90.4,9.2,129.8,1010.4,3.7,16.8,65.6,63.0,Moderate
2017-07-10,21.79888,54.5816,158.5167,73.3,87.2,10.3,129.4,1010.8,4.6,17.0,94.9,71.0,Moderate
2017-07-11,21.20931,46.90326,127.5165,72.0,88.6,9.2,159.2,1010.9,4.7,2.3,78.3,70.0,Moderate
2017-07-12,23.10224,93.78142,302.1446,73.7,79.3,9.2,193.1,1011.8,5.2,0.0,149.5,74.0,Moderate
2017-07-13,24.68224,100.424,378.4619,75.9,77.6,11.4,202.2,1011.3,4.8,0.0,188.4,77.0,Moderate
2017-07-14,20.03667,63.53724,218.1216,74.8,83.0,12.8,214.2,1010.8,4.8,2.0,208.0,68.0,Moderate
2017-07-15,13.81941,41.14166,131.7112,74.1,87.4,10.3,203.3,1011.2,4.4,14.0,124.3,55.0,Moderate
2017-07-16,18.37437,54.06424,192.2382,75.0,87.4,9.2,275.5,1009.9,4.8,17.3,215.3,64.0,Moderate
2017-07-17,15.84846,77.19823,276.7771,76.1,82.1,13.9,189.9,1010.0,5.1,5.6,243.9,62.0,Moderate
2017-07-18,17.13284,59.71707,192.4742,76.5,81.6,13.9,212.0,1011.0,4.8,2.3,209.6,62.0,Moderate
2017-07-19,18.70383,62.16286,201.465,74.6,86.2,11.4,204.1,1009.4,4.8,5.1,227.0,65.0,Moderate
2017-07-20,16.91339,43.675,137.2728,73.4,88.3,13.9,220.0,1006.9,4.7,11.4,159.4,61.0,Moderate
2017-07-21,20.04887,71.91408,256.8481,75.3,84.8,9.2,189.5,1009.1,4.9,2.8,128.4,68.0,Moderate
2017-07-22,12.55606,44.21497,153.8547,75.0,85.6,10.3,229.0,1010.5,4.9,2.0,114.8,52.0,Moderate
2017-07-23,11.96708,45.6639,163.7169,73.5,88.4,12.8,191.3,1009.0,4.4,9.7,159.4,50.0,Good
2017-07-24,9.971042,36.52917,141.899,73.9,84.2,10.3,263.3,1007.6,4.9,25.9,161.5,42.0,Good
2017-07-25,11.20747,36.39701,127.0321,72.6,90.1,11.4,224.3,1007.1,4.1,7.4,126.2,47.0,Good
2017-07-26,22.33819,71.40521,261.8785,73.8,85.8,11.4,138.9,1009.2,5.0,4.8,109.3,73.0,Moderate
2017-07-27,22.46583,85.23179,335.3164,75.4,81.5,12.8,184.9,1011.3,5.3,0.0,213.8,73.0,Moderate
2017-07-28,21.14402,63.06388,224.4595,74.6,83.4,13.9,210.1,1012.9,4.8,0.0,200.6,70.0,Moderate
2017-07-29,14.4339,32.52329,101.1793,73.4,88.5,9.2,230.3,1012.8,4.0,49.8,100.4,56.0,Moderate
2017-07-30,16.83743,39.40979,122.7871,72.8,89.4,5.8,230.2,1012.0,4.3,24.4,87.0,61.0,Moderate
2017-07-31,20.17919,61.89434,212.8443,75.3,84.4,8.1,180.5,1011.1,4.5,0.8,191.4,68.0,Moderate
2017-08-01,13.46828,37.90676,127.3568,74.7,87.4,6.9,225.8,1010.3,4.3,1.5,170.3,54.0,Moderate
2017-08-02,11.26966,31.24337,106.8676,75.0,88.4,10.3,229.1,1009.0,4.4,9.1948,121.9,47.0,Good
2017-08-03,14.0624,36.13321,136.4069,74.3,90.2,10.3,192.5,1006.5,4.2,30.5,107.7,55.0,Moderate
2017-08-04,15.21644,51.53693,214.8346,75.9,85.6,11.4,192.7,1006.4,4.8,0.0,98.9,58.0,Moderate
2017-08-05,11.51415,30.52153,113.993,75.6,87.9,12.8,157.4,1009.1,4.7,7.1,132.4,48.0,Good
2017-08-06,17.25398,39.33619,124.5417,75.9,89.3,10.3,162.6,1010.5,4.4,10.4,172.3,62.0,Moderate
2017-08-07,17.04542,57.51306,248.7998,75.5,87.8,12.8,204.4,1012.1,4.4,6.6,141.3,61.0,Moderate
2017-08-08,16.75941,46.2282,154.108,75.6,86.1,10.3,202.1,1011.3,4.1,0.4064,106.2,61.0,Moderate
2017-08-09,16.64029,35.6141,93.3249,73.7,88.8,5.8,122.6,1010.9,3.9,2.0066,54.6,61.0,Moderate
2017-08-10,16.87289,31.59347,83.26233,72.8,92.5,10.3,204.6,1007.8,3.7,0.3048,58.0,61.0,Moderate
2017-08-11,15.35698,25.55729,53.63724,73.3,93.7,10.3,139.9,1006.3,4.0,0.2032,50.1,58.0,Moderate
2017-08-12,10.67563,19.51387,56.24804,72.3,92.8,9.2,179.0,1007.1,3.9,10.9982,36.5,44.0,Good
2017-08-13,14.21891,33.75201,122.6988,72.3,88.5,10.3,137.2,1011.5,4.4,26.7,38.4,55.0,Moderate
2017-08-14,16.57759,43.14084,156.0103,73.2,86.1,9.2,195.9,1013.5,4.5,2.8,128.4,60.0,Moderate
2017-08-15,15.93417,47.84717,165.242,74.4,85.1,8.1,232.7,1010.8,4.6,0.7874,167.0,59.0,Moderate
2017-08-16,17.53761,47.42359,180.0284,75.0,85.0,13.9,190.0,1008.6,4.6,0.5,114.0,62.0,Moderate
2017-08-17,15.5177,46.40382,183.2937,74.8,85.9,12.8,201.2,1009.5,4.6,0.0,92.1,58.0,Moderate
2017-08-18,15.39528,48.08519,209.5857,74.9,85.2,12.8,203.6,1010.8,4.3,0.0,161.6,58.0,Moderate
2017-08-19,14.488,28.31791,71.67727,73.3,90.0,5.8,218.2,1014.7,4.4,8.4,114.1,56.0,Moderate
2017-08-20,15.97896,33.49892,90.42885,73.5,88.4,8.1,152.6,1013.7,4.5,0.4064,132.1,59.0,Moderate
2017-08-21,17.69772,43.00523,122.6347,73.9,85.8,8.1,199.6,1012.4,4.6,0.8,103.3,63.0,Moderate
2017-08-22,14.35298,30.32369,81.15403,72.8,90.4,10.3,71.6,1012.1,3.9,14.0,146.0,56.0,Moderate
2017-08-23,21.51057,44.85074,136.1476,72.4,90.0,9.2,170.6,1013.6,4.0,41.9,150.4,71.0,Moderate
2017-08-24,18.53931,40.15753,121.6501,72.5,89.0,12.8,200.5,1012.3,4.5,2.3,216.8,65.0,Moderate
2017-08-25,19.28554,56.48505,181.1214,74.9,83.5,9.2,280.7,1011.0,4.6,1.0,213.5,66.0,Moderate
2017-08-26,12.1709,41.89637,163.9453,76.0,77.4,9.2,208.0,1009.0,5.3,35.3,198.9,51.0,Moderate
2017-08-27,15.3681,36.38796,107.2005,74.1,85.9,9.2,113.6,1010.3,4.6,5.3,160.5,58.0,Moderate
2017-08-28,18.98287,50.73609,161.6948,73.7,87.1,9.2,210.4,1012.2,4.6,1.3,154.3,65.0,Moderate
2017-08-29,19.59123,69.83235,265.1746,74.8,82.7,12.8,191.2,1013.0,5.2,0.0,171.3,67.0,Moderate
2017-08-30,16.87056,55.70159,190.1283,76.2,81.7,10.3,240.1,1013.4,5.0,0.0,185.6,61.0,Moderate
2017-08-31,16.84419,38.92375,113.978,73.6,86.1,10.3,234.1,1013.7,4.4,55.1,173.5,61.0,Moderate
2017-09-01,17.77191,55.4245,172.421,74.4,83.8,8.1,249.8,1012.1,4.5,24.6,145.0,63.0,Moderate
2017-09-02,14.40841,43.28434,141.7872,72.8,88.2,9.2,213.2,1010.8,4.5,7.6,110.7,56.0,Moderate
2017-09-03,15.08356,40.83107,125.0653,73.2,86.6,9.2,253.0,1011.0,4.6,10.9,143.0,57.0,Moderate
2017-09-04,21.83665,58.79769,182.3682,74.4,83.8,9.2,241.3,1012.5,5.0,0.0,198.9,71.0,Moderate
2017-09-05,28.80258,65.22159,183.721,74.1,82.9,13.9,206.7,1013.2,4.1,0.0,231.5,86.0,Moderate
2017-09-06,31.01104,88.57676,288.9373,75.8,77.8,9.2,243.6,1014.1,4.4,0.0,212.2,91.0,Moderate
2017-09-07,26.33392,61.21929,180.6769,73.2,83.8,8.1,267.3,1014.6,4.5,7.9,196.5,81.0,Moderate
2017-09-08,29.97578,72.61124,226.7186,74.5,81.2,11.4,271.3,1014.5,4.3,0.0,208.2,89.0,Moderate
2017-09-09,26.65552,61.26915,186.6249,75.2,79.0,9.2,252.2,1012.6,4.3,0.0,216.0,82.0,Moderate
2017-09-10,32.0101,87.97675,285.3968,76.0,78.1,10.3,242.5,1014.4,4.2,0.0,202.7,93.0,Moderate
2017-09-11,21.65386,59.40878,197.1469,75.0,76.9,12.8,223.1,1015.9,4.5,0.0,211.9,71.0,Moderate
2017-09-12,19.7086,48.29302,150.1666,75.3,79.8,9.2,242.6,1016.1,4.4,31.0896,192.4,67.0,Moderate
2017-09-13,20.0133,51.70209,157.3107,74.4,80.2,8.1,231.1,1016.2,4.5,0.0,158.3,68.0,Moderate
2017-09-14,33.81812,86.58119,257.6526,74.5,77.6,9.2,252.0,1015.7,4.4,0.0,191.5,97.0,Moderate
2017-09-15,37.6383,97.08128,266.2264,73.5,81.5,6.9,218.2,1014.7,3.9,0.0,166.2,106.0,Unhealthy for Sensitive Groups
2017-09-16,36.24914,104.4978,308.3447,74.6,79.8,8.1,142.7,1014.3,3.9,0.0,231.1,103.0,Unhealthy for Sensitive Groups
2017-09-17,26.56063,89.06374,310.5059,75.7,79.2,11.4,99.5,1013.5,4.1,0.0,231.5,81.0,Moderate
2017-09-18,14.22828,44.23447,158.9692,72.6,85.3,11.4,241.5,1013.9,4.6,11.2,146.8,55.0,Moderate
2017-09-19,19.00444,53.10354,168.1668,73.1,87.6,11.4,185.9,1013.3,4.4,16.586199999999998,204.0,66.0,Moderate
2017-09-20,24.14051,50.90245,141.7261,72.3,90.8,12.8,191.9,1012.7,4.4,1.5,149.2,76.0,Moderate
2017-09-21,15.17852,42.57245,142.6842,71.6,89.5,9.2,143.4,1013.8,4.5,0.0,67.4,57.0,Moderate
2017-09-22,26.11966,74.80577,239.992,72.7,86.5,8.1,213.5,1014.8,4.6,0.0,94.1,80.0,Moderate
2017-09-23,20.63243,58.8632,222.5525,74.8,81.3,8.1,264.7,1015.8,4.9,0.0,190.9,69.0,Moderate
2017-09-24,24.33201,68.70339,227.5571,75.0,81.4,9.2,216.8,1014.1,4.5,0.0,165.0,77.0,Moderate
2017-09-25,28.56473,74.98505,241.5349,74.4,80.7,13.9,216.3,1013.0,4.2,0.0,200.0,86.0,Moderate
2017-09-26,31.02607,77.64605,236.2629,75.3,79.6,13.9,214.3,1014.3,3.9,0.0,206.5,91.0,Moderate
2017-09-27,28.54534,67.60324,202.4377,74.6,73.7,12.8,195.0,1015.5,4.7,0.0,185.9,86.0,Moderate
2017-09-28,28.53742,59.86584,153.3815,73.9,78.8,8.1,256.2,1014.9,3.9,0.0,188.9,86.0,Moderate
2017-09-29,22.36492,40.07657,114.5776,72.3,84.0,13.9,174.9,1014.4,4.1,16.5,174.4,73.0,Moderate
2017-09-30,12.45865,22.16905,60.10956,73.2,82.2,9.2,239.5,1016.1,4.9,0.5,100.4,52.0,Moderate
2017-10-01,8.952801,20.90011,78.24937,73.4,81.2,8.1,241.2,1015.6,5.2,0.5,167.4,37.0,Good
2017-10-02,10.48817,24.38445,86.38485,73.1,81.0,11.4,209.2,1014.5,4.9,7.1,151.6,44.0,Good
2017-10-03,13.75331,33.48594,104.3093,72.8,81.5,9.2,252.5,1015.6,4.8,13.0,169.5,54.0,Moderate
2017-10-04,15.90079,38.48263,124.1721,73.9,78.8,10.3,218.8,1017.1,4.9,0.0,226.1,59.0,Moderate
2017-10-05,14.90172,35.27365,113.3811,74.6,79.4,10.3,161.0,1017.8,4.8,0.0,218.5,57.0,Moderate
2017-10-06,14.99207,37.13896,121.8288,74.4,79.9,9.2,257.6,1017.4,4.6,12.4,221.1,57.0,Moderate
2017-10-07,15.91973,38.48081,121.7309,73.8,80.0,8.1,230.9,1016.9,5.1,0.0,207.9,59.0,Moderate
2017-10-08,26.59079,67.17238,189.5752,72.1,78.2,10.3,254.0,1016.3,5.1,0.0,181.5,81.0,Moderate
2017-10-09,28.57917,70.30282,193.4508,71.7,77.0,11.4,180.0,1016.7,4.8,0.0,173.4,86.0,Moderate
