datetime,pm2.5,pm10,tsp,temp,humidity,windspeed,winddir,sealevelpressure,visibility,precipitation,solarradiation,aqi,aqi_category,year,month,day,day_name,season,is_weekend,pm2.5_lag1,pm2.5_lag3,pm2.5_lag7,PM10_lag1,PM10_lag7,aqi_lag1,aqi_lag7,pm2.5_roll3,pm2.5_roll7,aqi_roll3,aqi_roll7,month_sin,month_cos
2020-04-09,37.51783,50.60566,106.7408,66.0,47.8,13.9,282.6,1016.7,4.3,0.0,257.3,106.0,Unhealthy for Sensitive Groups,2020,4,9,Thursday,Spring,0,50.98586,54.33964,22.14651,62.778,27.5442,139.0,72.0,45.266056060791016,43.61615725925991,125.0,121.14285714285714,0.8660254037844387,-0.4999999999999998
2020-04-10,47.63451,54.40954,75.71375,66.9,46.2,13.9,203.9,1019.1,3.9,0.0,299.7,131.0,Unhealthy for Sensitive Groups,2020,4,10,Friday,Spring,0,37.51783,47.29448,30.15352,50.60566,36.95864,106.0,89.0,45.37939961751302,46.113441467285156,125.33333333333333,127.14285714285714,0.8660254037844387,-0.4999999999999998
2020-04-11,75.2878,80.8916,105.7014,64.5,63.0,16.1,193.3,1019.9,2.9,1.0,247.6,161.0,Unhealthy,2020,4,11,Saturday,Spring,1,47.63451,50.98586,37.42298,54.40954,41.51527,131.0,106.0,53.480047861735024,51.52270180838449,132.66666666666666,135.0,0.8660254037844387,-0.4999999999999998
2020-04-12,63.74528,67.39158,91.09253,66.9,68.4,11.4,212.4,1018.1,3.2,0.3,297.4,155.0,Unhealthy,2020,4,12,Sunday,Spring,0,75.2878,37.51783,47.59879,80.8916,53.52052,161.0,131.0,62.22253163655599,53.82934352329799,149.0,138.42857142857142,0.8660254037844387,-0.4999999999999998
2020-04-13,56.5796,60.26368,81.63095,70.4,69.4,15.0,215.3,1016.8,3.4,0.0,253.1,152.0,Unhealthy,2020,4,13,Monday,Spring,0,63.74528,47.63451,54.33964,67.39158,60.96831,155.0,147.0,65.20422871907552,54.14933776855469,156.0,139.14285714285714,0.8660254037844387,-0.4999999999999998
2020-04-14,38.31603,41.18198,53.5048,69.8,67.6,10.3,235.2,1019.2,4.2,2.0,244.6,108.0,Unhealthy for Sensitive Groups,2020,4,14,Tuesday,Spring,0,56.5796,75.2878,47.29448,60.26368,57.38969,152.0,130.0,52.880303700764976,52.86670194353376,138.33333333333334,136.0,0.8660254037844387,-0.4999999999999998
2020-04-15,21.95072,23.96041,33.72046,69.4,64.5,15.0,227.7,1018.2,5.1,1.3,258.0,72.0,Moderate,2020,4,15,Wednesday,Spring,0,38.31603,63.74528,50.98586,41.18198,62.778,108.0,139.0,38.94878323872884,48.718824931553435,110.66666666666667,126.42857142857143,0.8660254037844387,-0.4999999999999998
2020-04-16,31.72342,34.98528,57.11439,68.5,72.5,8.1,84.8,1015.4,4.3,8.9916,182.2,92.0,Moderate,2020,4,16,Thursday,Spring,0,21.95072,56.5796,37.51783,23.96041,50.60566,72.0,106.0,30.663389205932617,47.891051973615376,90.66666666666667,124.42857142857143,0.8660254037844387,-0.4999999999999998
2020-04-17,34.04761,35.93354,45.19681,68.5,80.2,17.2,216.7,1014.5,3.6,2.0,197.3,97.0,Moderate,2020,4,17,Friday,Spring,0,31.72342,38.31603,47.63451,34.98528,54.40954,92.0,131.0,29.240583419799805,45.9500664302281,87.0,119.57142857142857,0.8660254037844387,-0.4999999999999998
2020-04-18,20.00018,22.5932,38.99861,67.5,72.2,15.0,281.2,1016.2,4.4,3.8,260.9,68.0,Moderate,2020,4,18,Saturday,Spring,1,34.04761,21.95072,75.2878,35.93354,80.8916,97.0,161.0,28.590403238932293,38.05183437892369,85.66666666666667,106.28571428571429,0.8660254037844387,-0.4999999999999998
2020-04-19,19.198,22.34503,35.53658,65.7,67.2,12.8,225.8,1016.3,4.9,0.0,266.5,66.0,Moderate,2020,4,19,Sunday,Spring,0,20.00018,31.72342,63.74528,22.5932,67.39158,68.0,155.0,24.415263493855793,31.68793705531529,77.0,93.57142857142857,0.8660254037844387,-0.4999999999999998
2020-04-20,18.55693,21.17258,32.998,65.6,65.5,11.4,177.6,1016.8,4.8,1.5,266.2,65.0,Moderate,2020,4,20,Monday,Spring,0,19.198,34.04761,56.5796,22.34503,60.26368,66.0,152.0,19.2517032623291,26.256126948765345,66.33333333333333,81.14285714285714,0.8660254037844387,-0.4999999999999998
2020-04-21,9.659475,10.37066,16.84163,60.7,77.2,11.4,69.5,1017.4,4.7,17.0,177.2,40.0,Good,2020,4,21,Tuesday,Spring,0,18.55693,20.00018,38.31603,21.17258,41.18198,65.0,108.0,15.804801940917969,22.162333624703543,57.0,71.42857142857143,0.8660254037844387,-0.4999999999999998
2020-04-22,13.85106,14.38051,15.43266,60.2,79.5,9.2,160.0,1016.0,4.6,9.4,253.2,55.0,Moderate,2020,4,22,Wednesday,Spring,0,9.659475,19.198,21.95072,10.37066,23.96041,40.0,72.0,14.022488594055176,21.00523935045515,53.333333333333336,69.0,0.8660254037844387,-0.4999999999999998
2020-04-23,24.18947,24.96809,29.7358,60.9,84.0,8.1,297.4,1015.5,4.1,4.1,205.4,76.0,Moderate,2020,4,23,Thursday,Spring,0,13.85106,18.55693,31.72342,14.38051,34.98528,55.0,92.0,15.900001843770346,19.928960936410085,57.0,66.71428571428571,0.8660254037844387,-0.4999999999999998
2020-04-24,28.48257,29.32965,32.05808,61.4,83.4,20.8,140.5,1014.0,4.0,3.4036,241.5,85.0,Moderate,2020,4,24,Friday,Spring,0,24.18947,9.659475,34.04761,24.96809,35.93354,76.0,97.0,22.17436695098877,19.13395513807024,72.0,65.0,0.8660254037844387,-0.4999999999999998
2020-04-25,25.412,25.77926,26.93347,63.2,86.4,11.4,152.8,1015.0,3.8,1.2954,216.3,79.0,Moderate,2020,4,25,Saturday,Spring,1,28.48257,13.85106,20.00018,29.32965,22.5932,85.0,68.0,26.028013865152996,19.907072475978307,80.0,66.57142857142857,0.8660254037844387,-0.4999999999999998
2020-04-26,28.97069,29.52201,31.7833,63.4,87.3,9.2,155.1,1018.2,3.6,8.6106,157.0,86.0,Moderate,2020,4,26,Sunday,Spring,0,25.412,24.18947,19.198,25.77926,22.34503,79.0,66.0,27.621753692626953,21.303171021597727,83.33333333333333,69.42857142857143,0.8660254037844387,-0.4999999999999998
2020-04-27,21.89253,22.36229,23.13604,63.4,85.3,9.2,126.6,1020.6,4.1,4.6,207.2,72.0,Moderate,2020,4,27,Monday,Spring,0,28.97069,28.48257,18.55693,29.52201,21.17258,86.0,65.0,25.425073623657227,21.779685292925155,79.0,70.42857142857143,0.8660254037844387,-0.4999999999999998
2020-04-28,19.87513,20.38563,21.99084,63.8,80.3,15.0,233.5,1018.3,4.6,0.0,233.1,67.0,Moderate,2020,4,28,Tuesday,Spring,0,21.89253,25.412,9.659475,22.36229,10.37066,72.0,40.0,23.579449971516926,23.239064489092147,75.0,74.28571428571429,0.8660254037844387,-0.4999999999999998
2020-04-29,19.60391,20.01567,22.24589,63.7,84.7,16.1,155.7,1017.2,4.7,3.8,240.9,67.0,Moderate,2020,4,29,Wednesday,Spring,0,19.87513,28.97069,13.85106,20.38563,14.38051,67.0,55.0,20.457190195719402,24.060900279453822,68.66666666666667,76.0,0.8660254037844387,-0.4999999999999998
2020-04-30,19.03461,19.54717,23.07041,65.4,84.2,10.3,219.1,1017.8,4.6,0.3,244.6,66.0,Moderate,2020,4,30,Thursday,Spring,0,19.60391,21.89253,24.18947,20.01567,24.96809,67.0,76.0,19.504550298055012,23.32449177333287,66.66666666666667,74.57142857142857,0.8660254037844387,-0.4999999999999998
2020-05-01,20.72341,21.17423,22.08522,64.9,85.4,6.9,124.7,1016.4,4.7,4.3,150.5,69.0,Moderate,2020,5,1,Friday,Spring,0,19.03461,19.87513,28.48257,19.54717,29.32965,66.0,85.0,19.787310282389324,22.216040202549525,67.33333333333333,72.28571428571429,0.49999999999999994,-0.8660254037844387
2020-05-02,19.97618,20.48415,22.53115,67.4,80.0,9.2,217.6,1015.8,5.0,0.3,229.3,68.0,Moderate,2020,5,2,Saturday,Spring,1,20.72341,19.60391,25.412,21.17423,25.77926,69.0,79.0,19.911399841308594,21.439494269234793,67.66666666666667,70.71428571428571,0.49999999999999994,-0.8660254037844387
2020-05-03,23.55346,24.45068,27.09266,68.4,78.1,11.4,268.2,1016.3,4.5,0.0,256.6,75.0,Moderate,2020,5,3,Sunday,Spring,0,19.97618,19.03461,28.97069,20.48415,29.52201,68.0,86.0,21.417682647705078,20.665604182652064,70.66666666666667,69.14285714285714,0.49999999999999994,-0.8660254037844387
2020-05-04,15.33579,15.8992,16.78505,64.8,85.6,6.9,50.1,1017.7,4.8,8.1,164.6,58.0,Moderate,2020,5,4,Monday,Spring,0,23.55346,20.72341,21.89253,24.45068,22.36229,75.0,72.0,19.621809323628742,19.72892693110875,67.0,67.14285714285714,0.49999999999999994,-0.8660254037844387
2020-05-05,14.86821,15.90637,18.97757,64.4,84.5,13.9,118.4,1016.2,4.6,0.0,223.3,57.0,Moderate,2020,5,5,Tuesday,Spring,0,15.33579,19.97618,19.87513,15.8992,20.38563,58.0,67.0,17.91915289560954,19.013652665274485,63.333333333333336,65.71428571428571,0.49999999999999994,-0.8660254037844387
2020-05-06,9.663459,10.3877,14.81725,65.1,78.7,9.2,248.5,1015.4,5.1,0.0,248.6,40.0,Good,2020,5,6,Wednesday,Spring,0,14.86821,23.55346,19.60391,15.90637,20.01567,57.0,67.0,13.28915278116862,17.59358814784459,51.666666666666664,61.857142857142854,0.49999999999999994,-0.8660254037844387
2020-05-07,14.40192,14.99817,15.54814,60.3,83.7,15.0,82.8,1016.5,5.1,9.7,263.6,56.0,Moderate,2020,5,7,Thursday,Spring,0,9.663459,15.33579,19.03461,10.3877,19.54717,40.0,66.0,12.977862993876139,16.9317752293178,51.0,60.42857142857143,0.49999999999999994,-0.8660254037844387
2020-05-08,17.12354,18.03121,23.49766,64.6,72.1,12.8,222.6,1014.3,5.4,0.0,257.1,62.0,Moderate,2020,5,8,Friday,Spring,0,14.40192,14.86821,20.72341,14.99817,21.17423,56.0,69.0,13.729640007019043,16.417508261544363,52.666666666666664,59.42857142857143,0.49999999999999994,-0.8660254037844387
2020-05-09,18.87685,20.05822,23.65287,68.8,74.0,9.2,260.3,1016.6,5.1,0.0,276.9,65.0,Moderate,2020,5,9,Saturday,Spring,1,17.12354,9.663459,19.97618,18.03121,20.48415,62.0,68.0,16.800770441691082,16.260461262294225,61.0,59.0,0.49999999999999994,-0.8660254037844387
2020-05-10,22.75632,24.89477,34.07584,66.8,79.5,12.8,140.3,1017.8,4.5,0.3,217.0,73.0,Moderate,2020,5,10,Sunday,Spring,0,18.87685,14.40192,23.55346,20.05822,24.45068,65.0,75.0,19.58557065327962,16.146584374564036,66.66666666666667,58.714285714285715,0.49999999999999994,-0.8660254037844387
2020-05-11,31.84663,34.35665,46.11684,65.1,76.5,8.1,17.4,1018.2,4.5,0.0,241.8,93.0,Moderate,2020,5,11,Monday,Spring,0,22.75632,17.12354,15.33579,24.89477,15.8992,73.0,58.0,24.493267059326172,18.505275862557546,77.0,63.714285714285715,0.49999999999999994,-0.8660254037844387
2020-05-12,23.34893,24.68101,31.00799,68.9,72.6,10.3,252.8,1016.3,4.5,0.0,232.0,75.0,Moderate,2020,5,12,Tuesday,Spring,0,31.84663,18.87685,14.86821,34.35665,15.90637,93.0,57.0,25.9839604695638,19.71680736541748,80.33333333333333,66.28571428571429,0.49999999999999994,-0.8660254037844387
2020-05-13,19.82399,22.24156,33.87506,71.6,67.6,11.4,284.2,1014.8,5.0,0.0,260.8,67.0,Moderate,2020,5,13,Wednesday,Spring,0,23.34893,22.75632,9.663459,24.68101,10.3877,75.0,40.0,25.00651677449544,21.16831180027553,78.33333333333333,70.14285714285714,0.49999999999999994,-0.8660254037844387
2020-05-14,24.98642,26.87785,35.89697,74.0,67.0,15.0,247.1,1014.3,5.0,0.1016,278.7,78.0,Moderate,2020,5,14,Thursday,Spring,0,19.82399,31.84663,14.40192,22.24156,14.99817,67.0,56.0,22.71977996826172,22.680383137294225,73.33333333333333,73.28571428571429,0.49999999999999994,-0.8660254037844387
2020-05-15,25.22014,25.90282,31.82186,72.9,77.2,9.2,284.9,1012.4,4.2,0.3,237.2,79.0,Moderate,2020,5,15,Friday,Spring,0,24.98642,23.34893,17.12354,26.87785,18.03121,78.0,62.0,23.343516667683918,23.837040219988143,74.66666666666667,75.71428571428571,0.49999999999999994,-0.8660254037844387
2020-05-16,26.83702,28.34125,36.50246,74.2,71.5,13.9,233.0,1011.7,4.1,0.0,283.4,82.0,Moderate,2020,5,16,Saturday,Spring,1,25.22014,19.82399,18.87685,25.90282,20.05822,79.0,65.0,25.681193669637043,24.97420746939523,79.66666666666667,78.14285714285714,0.49999999999999994,-0.8660254037844387
2020-05-17,20.99861,24.09268,43.63931,74.6,65.5,15.0,206.3,1011.9,5.0,0.0,284.4,70.0,Moderate,2020,5,17,Sunday,Spring,0,26.83702,24.98642,22.75632,28.34125,24.89477,82.0,73.0,24.35192362467448,24.723105839320592,77.0,77.71428571428571,0.49999999999999994,-0.8660254037844387
2020-05-18,21.57585,24.09728,35.5904,73.8,71.4,12.8,215.2,1010.6,4.5,0.0,227.4,71.0,Moderate,2020,5,18,Monday,Spring,0,20.99861,25.22014,31.84663,24.09268,34.35665,70.0,93.0,23.13715998331706,23.25585147312709,74.33333333333333,74.57142857142857,0.49999999999999994,-0.8660254037844387
2020-05-19,18.09914,19.26693,26.64534,73.3,63.9,10.3,161.2,1010.8,4.9,0.3,261.5,64.0,Moderate,2020,5,19,Tuesday,Spring,0,21.57585,26.83702,23.34893,24.09728,24.68101,71.0,75.0,20.224533081054688,22.505881445748464,68.33333333333333,73.0,0.49999999999999994,-0.8660254037844387
2020-05-20,18.72136,20.38817,26.97154,71.3,70.0,13.9,232.8,1009.1,4.6,0.0,170.7,65.0,Moderate,2020,5,20,Wednesday,Spring,0,18.09914,20.99861,19.82399,19.26693,22.24156,64.0,67.0,19.465449651082356,22.34836278642927,66.66666666666667,72.71428571428571,0.49999999999999994,-0.8660254037844387
2020-05-21,15.85918,16.35379,20.43271,73.2,78.8,12.8,272.5,1008.6,4.8,0.0,85.4,59.0,Moderate,2020,5,21,Thursday,Spring,0,18.72136,21.57585,24.98642,20.38817,26.87785,65.0,78.0,17.559893290201824,21.04447146824428,62.666666666666664,70.0,0.49999999999999994,-0.8660254037844387
2020-05-22,17.3156,18.11927,21.71314,74.9,78.4,9.2,258.5,1010.7,4.3,0.0,176.5,62.0,Moderate,2020,5,22,Friday,Spring,0,15.85918,18.09914,25.22014,16.35379,25.90282,59.0,79.0,17.298713048299152,19.915251323154994,62.0,67.57142857142857,0.49999999999999994,-0.8660254037844387
2020-05-23,13.3923,14.38405,18.09813,74.9,81.1,12.8,227.3,1011.9,4.6,0.0,62.4,54.0,Moderate,2020,5,23,Saturday,Spring,1,17.3156,18.72136,26.83702,18.11927,28.34125,62.0,82.0,15.522359848022461,17.994576862880162,58.333333333333336,63.57142857142857,0.49999999999999994,-0.8660254037844387
2020-05-24,14.98512,17.16719,29.74324,76.0,71.0,10.3,266.4,1011.3,4.8,0.0,164.8,57.0,Moderate,2020,5,24,Sunday,Spring,0,13.3923,15.85918,20.99861,14.38405,24.09268,54.0,70.0,15.231006304423014,17.135506902422225,57.666666666666664,61.714285714285715,0.49999999999999994,-0.8660254037844387
2020-05-25,17.3127,21.54254,42.86643,74.3,71.9,13.9,326.7,1011.6,4.4,1.0,255.1,62.0,Moderate,2020,5,25,Monday,Spring,0,14.98512,17.3156,21.57585,17.16719,24.09728,57.0,71.0,15.230039914449057,16.52648557935442,57.666666666666664,60.42857142857143,0.49999999999999994,-0.8660254037844387
2020-05-26,18.4713,20.27618,35.93512,68.8,83.1,15.0,85.7,1012.2,4.0,28.7,261.3,64.0,Moderate,2020,5,26,Tuesday,Spring,0,17.3127,13.3923,18.09914,21.54254,19.26693,62.0,64.0,16.92304007212321,16.579651287623815,61.0,60.42857142857143,0.49999999999999994,-0.8660254037844387
2020-05-27,21.1058,26.16666,39.37233,66.9,86.5,15.0,88.0,1011.2,4.1,19.8,248.4,70.0,Moderate,2020,5,27,Wednesday,Spring,0,18.4713,14.98512,18.72136,20.27618,20.38817,64.0,65.0,18.963267008463543,16.920285769871303,65.33333333333333,61.142857142857146,0.49999999999999994,-0.8660254037844387
2020-05-28,17.51751,21.81097,35.26707,69.3,79.8,9.2,126.6,1012.2,5.2,0.0,229.6,62.0,Moderate,2020,5,28,Thursday,Spring,0,21.1058,17.3127,15.85918,26.16666,16.35379,70.0,59.0,19.0315367380778,17.157189914158412,65.33333333333333,61.57142857142857,0.49999999999999994,-0.8660254037844387
2020-05-29,11.00244,14.18647,22.35322,69.1,75.6,10.3,207.8,1014.3,5.2,13.0048,251.8,46.0,Good,2020,5,29,Friday,Spring,0,17.51751,18.4713,17.3156,21.81097,18.11927,62.0,62.0,16.541916847229004,16.25531005859375,59.333333333333336,59.285714285714285,0.49999999999999994,-0.8660254037844387
2020-05-30,16.00674,19.48265,32.15512,70.0,78.4,10.3,348.6,1015.3,4.8,10.9982,242.2,59.0,Moderate,2020,5,30,Saturday,Spring,1,11.00244,21.1058,13.3923,14.18647,14.38405,46.0,54.0,14.842230161031088,16.628801618303573,55.666666666666664,60.0,0.49999999999999994,-0.8660254037844387
2020-05-31,17.39376,21.48282,29.81,70.1,83.0,8.1,241.9,1016.0,4.7,0.0,126.3,62.0,Moderate,2020,5,31,Sunday,Spring,0,16.00674,17.51751,14.98512,19.48265,17.16719,59.0,57.0,14.800980567932129,16.972893169948033,55.666666666666664,60.714285714285715,0.49999999999999994,-0.8660254037844387
2020-06-01,16.17385,20.52806,31.25722,71.0,77.0,12.8,271.3,1015.3,4.9,0.0,277.6,60.0,Moderate,2020,6,1,Monday,Monsoon,0,17.39376,11.00244,17.3127,21.48282,21.54254,62.0,62.0,16.524783452351887,16.810200146266393,60.333333333333336,60.42857142857143,1.2246467991473532e-16,-1.0
2020-06-02,14.64929,21.26434,49.54976,72.5,68.9,12.8,297.5,1013.5,5.3,24.9936,250.9,56.0,Moderate,2020,6,2,Tuesday,Monsoon,0,16.17385,16.00674,18.4713,20.52806,20.27618,60.0,64.0,16.07229995727539,16.26419871194022,59.333333333333336,59.285714285714285,1.2246467991473532e-16,-1.0
2020-06-03,18.94118,25.1252,46.52693,71.2,77.3,11.4,166.0,1013.0,5.0,0.0,215.5,65.0,Moderate,2020,6,3,Wednesday,Monsoon,0,14.64929,17.39376,21.1058,21.26434,26.16666,56.0,70.0,16.588106155395508,15.954967090061732,60.333333333333336,58.57142857142857,1.2246467991473532e-16,-1.0
2020-06-04,26.72777,31.87396,45.80261,69.3,85.1,6.9,221.5,1012.8,4.3,0.0,108.4,82.0,Moderate,2020,6,4,Thursday,Monsoon,0,18.94118,16.17385,17.51751,25.1252,21.81097,65.0,62.0,20.10607973734538,17.270718574523926,67.66666666666667,61.42857142857143,1.2246467991473532e-16,-1.0
2020-06-05,13.58063,14.14076,15.41507,66.3,94.2,9.2,82.0,1011.8,4.6,0.2032,41.5,54.0,Moderate,2020,6,5,Friday,Monsoon,0,26.72777,14.64929,11.00244,31.87396,14.18647,82.0,46.0,19.74985980987549,17.639031410217285,67.0,62.57142857142857,1.2246467991473532e-16,-1.0
2020-06-06,8.347654,9.817395,15.43872,68.6,91.8,11.4,195.0,1010.7,4.7,0.0,61.0,35.0,Good,2020,6,6,Saturday,Monsoon,1,13.58063,18.94118,16.00674,14.14076,19.48265,54.0,59.0,16.218684832255047,16.544876234872,57.0,59.142857142857146,1.2246467991473532e-16,-1.0
2020-06-07,9.243173,13.18368,22.97817,73.2,83.7,10.3,251.2,1010.1,5.1,21.9964,214.0,39.0,Good,2020,6,7,Sunday,Monsoon,0,8.347654,26.72777,17.39376,9.817395,21.48282,35.0,62.0,10.390485763549805,15.38050651550293,42.666666666666664,55.857142857142854,1.2246467991473532e-16,-1.0
2020-06-16,5.88078,8.163831,18.65864,73.1,90.8,9.2,119.9,1007.8,4.9,0.0,42.8,25.0,Good,2020,6,16,Tuesday,Monsoon,0,8.183179,9.575957,19.31655,10.12611,26.97794,34.0,66.0,6.779863357543945,11.184900965009417,28.333333333333332,43.285714285714285,1.2246467991473532e-16,-1.0
2020-06-17,7.956863,11.69362,24.28432,74.7,87.4,12.8,206.8,1006.8,4.7,0.0,217.2,33.0,Good,2020,6,17,Wednesday,Monsoon,0,5.88078,6.275631,18.84783,8.163831,26.39997,25.0,65.0,7.340274016062419,9.629048551831927,30.666666666666668,38.714285714285715,1.2246467991473532e-16,-1.0
2020-06-18,7.240655,9.751724,19.80885,73.8,92.7,8.1,196.2,1007.5,4.6,15.0114,84.2,30.0,Good,2020,6,18,Thursday,Monsoon,0,7.956863,8.183179,17.61394,11.69362,23.6883,33.0,63.0,7.0260993639628095,8.147150788988386,29.333333333333332,34.0,1.2246467991473532e-16,-1.0
2020-06-19,11.00087,13.67928,17.9817,73.1,93.7,6.9,211.0,1009.5,4.2,0.9906,91.7,46.0,Good,2020,6,19,Friday,Monsoon,0,7.240655,5.88078,11.91699,9.751724,16.86507,30.0,50.0,8.73279587427775,8.016276427677699,36.333333333333336,33.42857142857143,1.2246467991473532e-16,-1.0
2020-06-20,16.65977,19.79593,26.51289,72.8,92.2,6.9,191.2,1010.6,4.2,0.889,89.6,61.0,Moderate,2020,6,20,Saturday,Monsoon,1,11.00087,7.956863,9.575957,13.67928,12.69438,46.0,40.0,11.633764584859213,9.028249536241804,45.666666666666664,36.42857142857143,1.2246467991473532e-16,-1.0
2020-06-21,16.54731,21.5058,30.37118,72.6,91.4,5.8,188.7,1009.7,4.1,0.0,174.0,60.0,Moderate,2020,6,21,Sunday,Monsoon,0,16.65977,7.240655,6.275631,19.79593,9.075815,61.0,26.0,14.735982894897461,10.495632239750453,55.666666666666664,41.285714285714285,1.2246467991473532e-16,-1.0
2020-06-22,8.619591,10.57775,15.1806,72.3,95.2,11.4,232.9,1009.8,3.8,20.193,94.8,36.0,Good,2020,6,22,Monday,Monsoon,0,16.54731,11.00087,8.183179,21.5058,10.12611,60.0,34.0,13.94222323099772,10.557976790836879,52.333333333333336,41.57142857142857,1.2246467991473532e-16,-1.0
2020-06-23,13.7614,22.64285,59.09264,74.6,87.9,9.2,179.3,1012.8,4.8,13.8176,111.8,54.0,Moderate,2020,6,23,Tuesday,Monsoon,0,8.619591,16.65977,5.88078,10.57775,8.163831,36.0,25.0,12.976100285847982,11.683779648372106,50.0,45.714285714285715,1.2246467991473532e-16,-1.0
2020-06-24,12.89105,19.48005,47.0665,75.1,86.4,8.1,155.3,1012.8,4.5,0.7112,185.1,53.0,Moderate,2020,6,24,Wednesday,Monsoon,0,13.7614,16.54731,7.956863,22.64285,11.69362,54.0,33.0,11.757347106933594,12.388663564409528,47.666666666666664,48.57142857142857,1.2246467991473532e-16,-1.0
2020-06-25,14.44771,18.02588,22.20771,73.3,93.8,5.8,214.6,1010.5,4.4,0.0,100.0,56.0,Moderate,2020,6,25,Thursday,Monsoon,0,12.89105,8.619591,7.240655,19.48005,9.751724,53.0,30.0,13.700053532918295,13.418242863246373,54.333333333333336,52.285714285714285,1.2246467991473532e-16,-1.0
2020-06-26,7.893257,11.40295,26.20291,73.4,89.6,8.1,230.7,1008.0,4.9,0.0,72.0,33.0,Good,2020,6,26,Friday,Monsoon,0,14.44771,13.7614,11.00087,18.02588,13.67928,56.0,46.0,11.744005839029947,12.974298204694476,47.333333333333336,50.42857142857143,1.2246467991473532e-16,-1.0
2020-06-27,10.92556,15.87233,35.05072,75.3,85.0,15.0,223.6,1007.7,5.0,5.0038,160.3,46.0,Good,2020,6,27,Saturday,Monsoon,1,7.893257,12.89105,16.65977,11.40295,19.79593,33.0,61.0,11.088842391967773,12.155125481741768,45.0,48.285714285714285,1.2246467991473532e-16,-1.0
2020-06-28,11.84247,15.28094,21.38202,72.9,92.9,10.3,107.8,1009.1,4.2,5.0038,105.6,49.0,Good,2020,6,28,Sunday,Monsoon,0,10.92556,14.44771,16.54731,15.87233,21.5058,46.0,60.0,10.220429102579752,11.48300552368164,42.666666666666664,46.714285714285715,1.2246467991473532e-16,-1.0
2020-06-29,11.30245,18.02957,42.30435,73.2,89.9,8.1,197.3,1010.8,4.5,5.9944,64.4,47.0,Good,2020,6,29,Monday,Monsoon,0,11.84247,7.893257,8.619591,15.28094,10.57775,49.0,36.0,11.356826782226562,11.866271155221122,47.333333333333336,48.285714285714285,1.2246467991473532e-16,-1.0
2020-06-30,18.02207,26.34789,57.22458,74.4,86.6,13.9,193.2,1011.2,4.6,0.0,173.7,63.0,Moderate,2020,6,30,Tuesday,Monsoon,0,11.30245,10.92556,13.7614,18.02957,22.64285,47.0,54.0,13.722330093383789,12.474938256399971,53.0,49.57142857142857,1.2246467991473532e-16,-1.0
2020-07-01,19.48183,28.51758,57.08512,76.5,82.5,6.9,249.2,1009.8,4.3,0.0,206.4,67.0,Moderate,2020,7,1,Wednesday,Monsoon,0,18.02207,11.84247,12.89105,26.34789,19.48005,63.0,53.0,16.268783569335938,13.416478293282646,59.0,51.57142857142857,-0.4999999999999997,-0.8660254037844388
2020-07-02,17.66793,27.25626,61.35816,76.8,80.4,13.9,221.8,1007.9,4.2,28.9814,169.6,63.0,Moderate,2020,7,2,Thursday,Monsoon,0,19.48183,11.30245,14.44771,28.51758,18.02588,67.0,56.0,18.390610376993816,13.87650980268206,64.33333333333333,52.57142857142857,-0.4999999999999997,-0.8660254037844388
2020-07-03,15.91625,21.43113,36.66316,75.3,84.0,10.3,176.7,1009.5,4.2,0.508,139.3,59.0,Moderate,2020,7,3,Friday,Monsoon,0,17.66793,18.02207,7.893257,27.25626,11.40295,63.0,33.0,17.688670476277668,15.022651672363281,63.0,56.285714285714285,-0.4999999999999997,-0.8660254037844388
2020-07-04,14.41573,18.48015,23.81818,72.0,93.6,8.1,153.2,1009.7,3.9,3.6068,76.3,56.0,Moderate,2020,7,4,Saturday,Monsoon,1,15.91625,19.48183,10.92556,21.43113,15.87233,59.0,46.0,15.999970436096191,15.521247455051967,59.333333333333336,57.714285714285715,-0.4999999999999997,-0.8660254037844388
2020-07-05,10.78637,17.19212,40.45086,75.3,84.6,9.2,204.8,1008.4,4.7,0.2032,205.1,45.0,Good,2020,7,5,Sunday,Monsoon,0,14.41573,17.66793,11.84247,18.48015,15.28094,56.0,49.0,13.706116994222006,15.37037604195731,53.333333333333336,57.142857142857146,-0.4999999999999997,-0.8660254037844388
2020-07-06,6.68109,9.545991,22.21833,73.8,92.7,13.9,214.5,1008.1,4.6,2.4892,132.1,28.0,Good,2020,7,6,Monday,Monsoon,0,10.78637,15.91625,11.30245,17.19212,18.02957,45.0,47.0,10.627730210622152,14.710181713104248,43.0,54.42857142857143,-0.4999999999999997,-0.8660254037844388
2020-07-07,8.584123,12.13112,26.34722,75.5,88.1,8.1,222.6,1011.5,4.8,75.0062,119.9,36.0,Good,2020,7,7,Tuesday,Monsoon,0,6.68109,14.41573,18.02207,9.545991,26.34789,28.0,63.0,8.683860937754313,13.361903531210762,36.333333333333336,50.57142857142857,-0.4999999999999997,-0.8660254037844388
2020-07-08,6.749465,10.42235,24.57187,77.0,84.6,113.0,220.5,1011.3,4.9,2.2098,118.6,28.0,Good,2020,7,8,Wednesday,Monsoon,0,8.584123,10.78637,19.48183,12.13112,28.51758,36.0,67.0,7.338225841522217,11.542994158608574,30.666666666666668,45.0,-0.4999999999999997,-0.8660254037844388
